ticker,momentum_12_1_raw,momentum_12_1_z,momentum_6_1_raw,momentum_6_1_z,mean_rev_5d_raw,mean_rev_5d_z,vol_quality_raw,vol_quality_z,risk_adj_mom_raw,risk_adj_mom_z,composite_z,rank
AAPL,0.1963620814643101,-0.02975364773487893,0.07691637066521873,-0.1905037143875191,0.025229101233270046,0.5741588333803906,0.23447534096754408,0.5407943146907921,0.1600760064050752,-0.22174579128114552,0.08546658393379414,30
TSLA,0.5093362073355707,0.954411521371858,-0.036238181932522484,-0.7592708743428207,0.020965176197816016,0.4296373852684926,0.3417028617002377,-0.4762184940699615,-0.18407953608152974,-0.6848390937963695,0.07247682722191041,31
ABBV,0.19558645515542006,-0.03219264934668121,0.06273092513229361,-0.2618063299980861,0.03478565716673876,0.8980686795862549,0.24896924876798737,0.4033250364558263,0.011828234625100367,-0.42122696112685226,0.06839631996632867,32
CVX,0.12326668900696114,-0.2596063203110818,0.18015741915253058,0.32843358500407527,-0.03222278612497953,-1.3731150724076253,0.2299669527492159,0.5835546856624938,1.2785423865708816,1.2832547849144011,0.0488786646173269,33
MCD,0.06300473939500884,-0.44910349253082127,0.08997270936855828,-0.12487651235958087,-0.003351669279943348,-0.3945576211488356,0.1451360495407827,1.3881439790845818,0.6314452766269959,0.41252541781831686,0.028755241505405843,34
BMW.DE,0.20392469217707787,-0.005972582669835626,0.08767709866760498,-0.13641531436771387,0.018064824177005723,0.3313328722677991,0.25057261568179234,0.38811770276629826,-0.18693677787271984,-0.6886837784630947,-0.024758447322334842,35
CSCO,0.27374168653552267,0.2135709782172609,0.1395360123808469,0.12425159115135259,-0.014980770701717772,-0.7887143109922377,0.349766786794832,-0.5527017984870625,0.5015338368670418,0.23771748871083695,-0.06595463250895764,36
OR.PA,0.15981100024412265,-0.1446906283238008,0.05626949453263519,-0.29428447115145734,0.026250345841998923,0.6087728916724006,0.27958288734668646,0.11296615895343494,-0.16691209582300331,-0.6617387056764739,-0.1004985624012175,37
COST,0.09448391933568834,-0.3501153977053598,0.06697758214344685,-0.24046066610664402,-0.003960767919877428,-0.41520240658814794,0.19506594514716585,0.9145776499854859,0.25747784518413713,-0.09068255497424567,-0.1093286191547409,38
AIR.PA,0.17812273575584592,-0.08710832107599309,0.013618071708122459,-0.508670265368588,0.03730494524663097,0.983457413789997,0.271492833477001,0.18969728500031377,-0.4472596861941944,-1.0389724719530498,-0.11209463142472602,39
PM,0.22124576609042923,0.04849453211030372,0.1479991281999189,0.16679112878620383,-0.03590269494511911,-1.4978418786212078,0.2578027294883849,0.3195427856194857,0.31172354243810224,-0.017689922320196623,-0.12906704030244076,40
TMO,-0.020891785132557517,-0.7129209471503879,0.04668080950766074,-0.3424816406347603,0.0454746233448835,1.2603604314439625,0.261192878093874,0.2873884978785628,-0.04827334138244565,-0.5020992234725546,-0.16117120375209223,41
VOW3.DE,0.09922327095577455,-0.3352122335039937,0.06856494914312039,-0.23248182478312565,0.03358048179309736,0.8572204731147014,0.3039156104418675,-0.11782059141374442,-0.2922383097889301,-0.8303767868704431,-0.17746718245844587,42
JPM,0.2485662753828124,0.13440544750297287,-0.015136545584218397,-0.6532042822287526,0.002191062845388503,-0.206692293642204,0.2435693382146135,0.45454116232927627,-0.32861049734998304,-0.8793189492882016,-0.17831946190987943,43
SIE.DE,0.07243641140250556,-0.41944505654868675,0.05412421232077369,-0.305067652587212,0.03965820846969792,1.0632189025493541,0.3400132552142139,-0.4601932103898962,-0.05911671846974283,-0.5166899962071526,-0.19486894591663695,44
SHEL,0.09980413410158406,-0.3333856758787201,0.11148540611868563,-0.016743740388426222,-0.052288325114857814,-2.0532163236844725,0.26110822400317707,0.2881914101716426,1.2401655266233274,1.2316151492866563,-0.20004519926916334,45
ALV.DE,0.09364947121647016,-0.35273936788843807,0.07165465869491916,-0.21695151436680013,-0.028985542438036305,-1.2633919554114286,0.20085486837590077,0.8596718848206573,0.20917793227024092,-0.15567458160524053,-0.2507582794637151,46
PG,-0.01591742728131218,-0.6972787923165341,0.03695505228871987,-0.3913677984148776,0.012001118632799845,0.12580967500561646,0.19822832539195995,0.8845836597006117,-0.0781620252980301,-0.5423172285126461,-0.2521097210647251,47
DTE.DE,0.0234867269873531,-0.5733701591623647,0.14718021657064884,0.16267489986795527,-0.02324876623303118,-1.0689496990988863,0.27573449374128356,0.1494667286122687,0.5449993955359719,0.2962044419187676,-0.2616363550184141,48
NESN.SW,-0.07962944927280724,-0.8976249158909293,0.09113502680190977,-0.11903416690942478,-0.016471741213389457,-0.8392492560598132,0.19112963086829302,0.951912114249574,0.6083107152324599,0.38139571303126163,-0.2638667682605567,49
MC.PA,-0.09107589165285801,-0.9336189133796132,0.042410610941780114,-0.36394563527751406,0.05606633715245313,1.619355912070125,0.3053220953661761,-0.13116057329131317,-0.21984816781652658,-0.7329691156955671,-0.28627181327588075,50
LIN,0.05560602097767764,-0.47236918883109974,0.010408917449103106,-0.5248009601736799,-0.02595784511861332,-1.1607712016671197,0.170058643024752,1.1517625293640357,0.22741428352520032,-0.13113587428857573,-0.29131109011436984,51
BRK-B,-0.05588795611961517,-0.8229684229335245,0.02142639226502463,-0.46942203182240627,0.0020058365323296634,-0.2129703531224033,0.17193099214456203,1.1340040003566765,-0.003186590399780916,-0.4414308051713837,-0.30998292808178135,52
DHR,-0.01308709566262134,-0.6883786514873756,0.07098527491256679,-0.2203161471108502,-0.0007690411009482201,-0.3070220380277721,0.25373446147122375,0.3581287815900433,0.05169993927536644,-0.36757587287183163,-0.3324661268391856,53
BAS.DE,0.072892789867675,-0.41800994817319465,0.18215785363500037,0.3384886947027168,-0.05506368303697018,-2.1472842874965514,0.28633680705675013,0.048907764172493526,0.4926212782073245,0.22572481181315257,-0.3595034996467106,54
HD,0.07727606476946147,-0.4042264877259484,-0.07258428813333018,-0.9419632285139937,0.020315103989710703,0.40760384196941934,0.221553221610411,0.6633557691825086,-0.7573962312755018,-1.4562900483449928,-0.38767148198584034,55
META,0.04870188010758025,-0.49407965754170213,-0.17746701137309573,-1.4691523451333295,0.04835677974576236,1.3580482222180876,0.33789232966508875,-0.4400770272015767,-0.5865118320521214,-1.2263491901710604,-0.5130150484394441,56
V,-0.06475923350709123,-0.8508646657489113,-0.060937824727904655,-0.883422712356631,0.0016183325149810024,-0.22610441182905297,0.21949806125156984,0.6828481942121728,-0.4254533953384108,-1.0096300787576666,-0.5574201199396271,57
BLK,0.12442739045225482,-0.2559564277488456,-0.05683919866132714,-0.862821120515309,-0.02085855021913874,-0.9879357326816268,0.3130453493065496,-0.20441273961018727,-0.45192244814574006,-1.0452466519804355,-0.5977882424559953,58
MA,-0.043940623770169274,-0.7853993480800222,-0.10400556500776093,-1.0999011108153012,-0.00511902097671757,-0.4544602283515987,0.2372790357729211,0.5142023212413435,-0.5493820311600439,-1.176387588528355,-0.6623668183368595,59
SAN.PA,-0.19602568470835025,-1.2636395837549725,-0.028958511776870477,-0.7226798824225874,-0.008393434618340079,-0.5654431835559809,0.21673808212343823,0.7090255608624711,-0.2047165385344946,-0.7126081006556162,-0.6721636893011268,60
AMZN,9.938354888183731e-05,-0.6469130079394174,-0.13102644889778847,-1.2357205810601044,-0.011991550082052216,-0.6873976862655061,0.2856778781875959,0.05515745730549709,-0.24618653212888267,-0.7684098353891424,-0.6836611786431898,61
QCOM,-0.08428125769341765,-0.9122527954582178,-0.14079246113510557,-1.2848090791964,0.01886369573072444,0.35840981964347857,0.3026275941310828,-0.10560423989307186,-0.6681752809736927,-1.3362349586309585,-0.7387647010817391,62
MSFT,0.023123612097131208,-0.5745119948535597,-0.23232331718935784,-1.744885530837938,0.01351017870661786,0.17695774757786428,0.31720639755329255,-0.24387872125270396,-0.7112945583519145,-1.3942559581443628,-0.7692328441392139,63
IBM,0.05748666726052387,-0.46645538825146765,-0.01946292024662688,-0.6749506439362511,-0.029091454881758017,-1.266981751107286,0.4578399828165122,-1.5777355201167786,-0.06075070394704473,-0.5188886756922436,-0.8027904067127101,64
ABT,-0.09670314586002893,-0.9513141384177527,-0.16693335033344991,-1.4162052887762637,-0.004172327296804168,-0.42237299876809414,0.277448912684095,0.13320610808773128,-0.6431299966012122,-1.3025341983041467,-0.8549561695491427,65
ACN,-0.286265695560435,-1.5474044965675018,-0.08264496374971286,-0.9925328411914757,0.013996387359681894,0.19343730058151307,0.4290545077718676,-1.3047160879166588,-0.3990495114045122,-0.9741011963173855,-1.0529051395848004,66
SAP,-0.24144931682663773,-1.406476811786805,-0.24517628243057166,-1.8094904837048131,0.00575256822766157,-0.08597865280081085,0.4409905590342521,-1.4179250564437917,-0.6523949230815009,-1.3150010188885768,-1.277000690086321,67
CRM,-0.3398586648534724,-1.7159306759773303,-0.2529545324933937,-1.8485875690282874,-0.006078363190139324,-0.48697616724962445,0.4011830539296723,-1.0403658039353734,-0.5191729551465595,-1.1357384661113814,-1.3697553159921798,68
UNH,-0.43082047372245713,-2.0019653242364743,-0.13560337944945,-1.2587263526478853,-0.00813324215326472,-0.5566242217947333,0.5143835169068804,-2.1140297291926338,-0.2594630146098671,-0.7862745778061382,-1.4709724133313689,69
NVO,-0.2927528259723874,-1.5678036518686742,-0.19592837614057268,-1.5619477101154569,0.010301352228085703,0.06819780326334397,0.6773207833196242,-3.0,-0.5523294933875897,-1.1803536731862716,-1.477944200665566,70
